BASE,TYPE,NAME,1,2,3,4,5,6,7,8,9,10,11,12,13,ItemClass
HELMET (STR/DEX),SUFFIX,"# to Accuracy Rating, #% increased Light Radius",1000,1000,1000,,,,,,,,,,,Helmet
HELMET (STR/DEX),SUFFIX,#% increased Rarity of Items found,1000,1000,1000,,,,,,,,,,,Helmet
HELMET (STR/DEX),SUFFIX,#% reduced Attribute Requirements,800,800,800,800,800,,,,,,,,,Helmet
HELMET (STR/DEX),SUFFIX,# to Dexterity,500,500,500,500,500,500,500,500,,,,,,Helmet
HELMET (STR/DEX),SUFFIX,# to Intelligence,1000,1000,1000,1000,1000,1000,1000,1000,1000,,,,,Helmet
HELMET (STR/DEX),SUFFIX,# to Level of all Minion Skills,250,500,,,,,,,,,,,,Helmet
HELMET (STR/DEX),SUFFIX,# to Strength,500,500,500,500,500,500,500,500,,,,,,Helmet
HELMET (STR/DEX),SUFFIX,#% to Chaos Resistance,250,250,250,250,250,250,,,,,,,,Helmet
HELMET (STR/DEX),SUFFIX,#% to Cold Resistance,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Helmet
HELMET (STR/DEX),SUFFIX,#% to Fire Resistance,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Helmet
HELMET (STR/DEX),SUFFIX,#% to Lightning Resistance,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Helmet
HELMET (STR/DEX),SUFFIX,#% of Armour also applies to Elemental Damage,500,500,500,500,500,,,,,,,,,Helmet
HELMET (STR/DEX),SUFFIX,Gain Deflection Rating equal to #% of Evasion Rating,500,500,500,500,500,,,,,,,,,Helmet
BODY ARMOUR (INT),PREFIX,# to # Physical Thorns damage,1000,1000,1000,1000,1000,1000,1000,,,,,,,Body Armour
BODY ARMOUR (INT),PREFIX,#% increased Energy Shield,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Body Armour
BODY ARMOUR (INT),PREFIX,"# to maximum Energy Shield, #% increased Energy Shield",1000,1000,1000,1000,1000,1000,,,,,,,,Body Armour
BODY ARMOUR (INT),PREFIX,"#% increased Energy Shield, # to maximum Life",1000,1000,1000,1000,1000,1000,,,,,,,,Body Armour
BODY ARMOUR (INT),PREFIX,# to maximum Energy Shield,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,,Body Armour
BODY ARMOUR (INT),PREFIX,# to maximum Life,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,Body Armour
BODY ARMOUR (INT),PREFIX,# to Spirit,100,200,300,400,500,500,500,500,,,,,,Body Armour
BODY ARMOUR (INT),SUFFIX,# Life Regeneration per second,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,,Body Armour
BODY ARMOUR (INT),SUFFIX,#% reduced Attribute Requirements,900,900,900,900,900,,,,,,,,,Body Armour
BODY ARMOUR (INT),SUFFIX,#% reduced Duration of Bleeding on You,500,500,500,500,500,,,,,,,,,Body Armour
BODY ARMOUR (INT),SUFFIX,#% reduced Ignite Duration on you,500,500,500,500,500,,,,,,,,,Body Armour
BODY ARMOUR (INT),SUFFIX,#% reduced Poison Duration on you,500,500,500,500,500,,,,,,,,,Body Armour
BODY ARMOUR (INT),SUFFIX,# to Intelligence,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Body Armour
BODY ARMOUR (INT),SUFFIX,# to Stun Threshold,800,800,800,800,800,800,800,800,800,800,,,,Body Armour
BODY ARMOUR (INT),SUFFIX,#% to Chaos Resistance,250,250,250,250,250,250,,,,,,,,Body Armour
BODY ARMOUR (INT),SUFFIX,#% to Cold Resistance,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Body Armour
BODY ARMOUR (INT),SUFFIX,#% to Fire Resistance,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Body Armour
BODY ARMOUR (INT),SUFFIX,#% to Lightning Resistance,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Body Armour
BODY ARMOUR (INT),SUFFIX,#% faster start of Energy Shield Recharge,1000,1000,1000,1000,1000,1000,,,,,,,,Body Armour
BODY ARMOUR (DEX),PREFIX,# to # Physical Thorns damage,1000,1000,1000,1000,1000,1000,1000,,,,,,,Body Armour
BODY ARMOUR (DEX),PREFIX,#% increased Evasion Rating,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Body Armour
BODY ARMOUR (DEX),PREFIX,"# to Evasion Rating, #% increased Evasion Rating",1000,1000,1000,1000,1000,1000,,,,,,,,Body Armour
BODY ARMOUR (DEX),PREFIX,"#% increased Evasion Rating, # to maximum Life",1000,1000,1000,1000,1000,1000,,,,,,,,Body Armour
BODY ARMOUR (DEX),PREFIX,# to Evasion Rating,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,,Body Armour
BODY ARMOUR (DEX),PREFIX,# to maximum Life,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,Body Armour
BODY ARMOUR (DEX),PREFIX,# to Spirit,100,200,300,400,500,500,500,500,,,,,,Body Armour
BODY ARMOUR (DEX),SUFFIX,# Life Regeneration per second,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,,Body Armour
BODY ARMOUR (DEX),SUFFIX,#% reduced Attribute Requirements,900,900,900,900,900,,,,,,,,,Body Armour
BODY ARMOUR (DEX),SUFFIX,#% reduced Duration of Bleeding on You,500,500,500,500,500,,,,,,,,,Body Armour
BODY ARMOUR (DEX),SUFFIX,#% reduced Ignite Duration on you,500,500,500,500,500,,,,,,,,,Body Armour
BODY ARMOUR (DEX),SUFFIX,#% reduced Poison Duration on you,500,500,500,500,500,,,,,,,,,Body Armour
BODY ARMOUR (DEX),SUFFIX,# to Dexterity,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Body Armour
BODY ARMOUR (DEX),SUFFIX,# to Stun Threshold,800,800,800,800,800,800,800,800,800,800,,,,Body Armour
BODY ARMOUR (DEX),SUFFIX,#% to Chaos Resistance,250,250,250,250,250,250,,,,,,,,Body Armour
BODY ARMOUR (DEX),SUFFIX,#% to Cold Resistance,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Body Armour
BODY ARMOUR (DEX),SUFFIX,#% to Fire Resistance,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Body Armour
BODY ARMOUR (DEX),SUFFIX,#% to Lightning Resistance,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Body Armour
BODY ARMOUR (DEX),SUFFIX,Gain Deflection Rating equal to #% of Evasion Rating,1000,1000,1000,1000,1000,1000,,,,,,,,Body Armour
BODY ARMOUR (STR),PREFIX,# to # Physical Thorns damage,1000,1000,1000,1000,1000,1000,1000,,,,,,,Body Armour
BODY ARMOUR (STR),PREFIX,#% increased Armour,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Body Armour
BODY ARMOUR (STR),PREFIX,"# to Armour, #% increased Armour",1000,1000,1000,1000,1000,1000,,,,,,,,Body Armour
BODY ARMOUR (STR),PREFIX,"#% increased Armour, # to maximum Life",1000,1000,1000,1000,1000,1000,,,,,,,,Body Armour
BODY ARMOUR (STR),PREFIX,# to Armour,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,,Body Armour
BODY ARMOUR (STR),PREFIX,# to maximum Life,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,Body Armour
BODY ARMOUR (STR),PREFIX,# to Spirit,100,200,300,400,500,500,500,500,,,,,,Body Armour
BODY ARMOUR (STR),SUFFIX,# Life Regeneration per second,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,,Body Armour
BODY ARMOUR (STR),SUFFIX,#% reduced Attribute Requirements,900,900,900,900,900,,,,,,,,,Body Armour
BODY ARMOUR (STR),SUFFIX,#% reduced Duration of Bleeding on You,500,500,500,500,500,,,,,,,,,Body Armour
BODY ARMOUR (STR),SUFFIX,#% reduced Ignite Duration on you,500,500,500,500,500,,,,,,,,,Body Armour
BODY ARMOUR (STR),SUFFIX,#% reduced Poison Duration on you,500,500,500,500,500,,,,,,,,,Body Armour
BODY ARMOUR (STR),SUFFIX,# to Strength,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Body Armour
BODY ARMOUR (STR),SUFFIX,# to Stun Threshold,800,800,800,800,800,800,800,800,800,800,,,,Body Armour
BODY ARMOUR (STR),SUFFIX,#% to Chaos Resistance,250,250,250,250,250,250,,,,,,,,Body Armour
BODY ARMOUR (STR),SUFFIX,#% to Cold Resistance,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Body Armour
BODY ARMOUR (STR),SUFFIX,#% to Fire Resistance,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Body Armour
BODY ARMOUR (STR),SUFFIX,#% to Lightning Resistance,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Body Armour
BODY ARMOUR (STR),SUFFIX,#% of Armour also applies to Elemental Damage,1000,1000,1000,1000,1000,1000,,,,,,,,Body Armour
BODY ARMOUR (DEX/INT),PREFIX,# to # Physical Thorns damage,1000,1000,1000,1000,1000,1000,1000,,,,,,,Body Armour
BODY ARMOUR (DEX/INT),PREFIX,#% increased Evasion and Energy Shield,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Body Armour
BODY ARMOUR (DEX/INT),PREFIX,"# to Evasion Rating, # to maximum Energy Shield, #% increased Evasion and Energy Shield",1000,1000,1000,1000,1000,1000,,,,,,,,Body Armour
BODY ARMOUR (DEX/INT),PREFIX,"#% increased Evasion and Energy Shield, # to maximum Life",1000,1000,1000,1000,1000,1000,,,,,,,,Body Armour
BODY ARMOUR (DEX/INT),PREFIX,"# to Evasion Rating, # to maximum Energy Shield",1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Body Armour
BODY ARMOUR (DEX/INT),PREFIX,# to maximum Life,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,Body Armour
BODY ARMOUR (DEX/INT),PREFIX,# to Spirit,100,200,300,400,500,500,500,500,,,,,,Body Armour
BODY ARMOUR (DEX/INT),SUFFIX,# Life Regeneration per second,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,,Body Armour
BODY ARMOUR (DEX/INT),SUFFIX,#% reduced Attribute Requirements,900,900,900,900,900,,,,,,,,,Body Armour
BODY ARMOUR (DEX/INT),SUFFIX,#% reduced Duration of Bleeding on You,500,500,500,500,500,,,,,,,,,Body Armour
BODY ARMOUR (DEX/INT),SUFFIX,#% reduced Ignite Duration on you,500,500,500,500,500,,,,,,,,,Body Armour
BODY ARMOUR (DEX/INT),SUFFIX,#% reduced Poison Duration on you,500,500,500,500,500,,,,,,,,,Body Armour
BODY ARMOUR (DEX/INT),SUFFIX,# to Dexterity,500,500,500,500,500,500,500,500,,,,,,Body Armour
BODY ARMOUR (DEX/INT),SUFFIX,# to Intelligence,500,500,500,500,500,500,500,500,,,,,,Body Armour
BODY ARMOUR (DEX/INT),SUFFIX,# to Stun Threshold,800,800,800,800,800,800,800,800,800,800,,,,Body Armour
BODY ARMOUR (DEX/INT),SUFFIX,#% to Chaos Resistance,250,250,250,250,250,250,,,,,,,,Body Armour
BODY ARMOUR (DEX/INT),SUFFIX,#% to Cold Resistance,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Body Armour
BODY ARMOUR (DEX/INT),SUFFIX,#% to Fire Resistance,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Body Armour
BODY ARMOUR (DEX/INT),SUFFIX,#% to Lightning Resistance,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Body Armour
BODY ARMOUR (DEX/INT),SUFFIX,#% faster start of Energy Shield Recharge,500,500,500,500,500,500,,,,,,,,Body Armour
BODY ARMOUR (DEX/INT),SUFFIX,Gain Deflection Rating equal to #% of Evasion Rating,500,500,500,500,500,500,,,,,,,,Body Armour
BODY ARMOUR (STR/INT),PREFIX,# to # Physical Thorns damage,1000,1000,1000,1000,1000,1000,1000,,,,,,,Body Armour
BODY ARMOUR (STR/INT),PREFIX,#% increased Armour and Energy Shield,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Body Armour
BODY ARMOUR (STR/INT),PREFIX,"# to Armour, # to maximum Energy Shield, #% increased Armour and Energy Shield",1000,1000,1000,1000,1000,1000,,,,,,,,Body Armour
BODY ARMOUR (STR/INT),PREFIX,"#% increased Armour and Energy Shield, # to maximum Life",1000,1000,1000,1000,1000,1000,,,,,,,,Body Armour
BODY ARMOUR (STR/INT),PREFIX,"# to Armour, # to maximum Energy Shield",1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Body Armour
BODY ARMOUR (STR/INT),PREFIX,# to maximum Life,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,Body Armour
BODY ARMOUR (STR/INT),PREFIX,# to Spirit,100,200,300,400,500,500,500,500,,,,,,Body Armour
BODY ARMOUR (STR/INT),SUFFIX,# Life Regeneration per second,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,,Body Armour
BODY ARMOUR (STR/INT),SUFFIX,#% reduced Attribute Requirements,900,900,900,900,900,,,,,,,,,Body Armour
BODY ARMOUR (STR/INT),SUFFIX,#% reduced Duration of Bleeding on You,500,500,500,500,500,,,,,,,,,Body Armour
BODY ARMOUR (STR/INT),SUFFIX,#% reduced Ignite Duration on you,500,500,500,500,500,,,,,,,,,Body Armour
BODY ARMOUR (STR/INT),SUFFIX,#% reduced Poison Duration on you,500,500,500,500,500,,,,,,,,,Body Armour
BODY ARMOUR (STR/INT),SUFFIX,# to Intelligence,500,500,500,500,500,500,500,500,,,,,,Body Armour
BODY ARMOUR (STR/INT),SUFFIX,# to Strength,500,500,500,500,500,500,500,500,,,,,,Body Armour
BODY ARMOUR (STR/INT),SUFFIX,# to Stun Threshold,800,800,800,800,800,800,800,800,800,800,,,,Body Armour
BODY ARMOUR (STR/INT),SUFFIX,#% to Chaos Resistance,250,250,250,250,250,250,,,,,,,,Body Armour
BODY ARMOUR (STR/INT),SUFFIX,#% to Cold Resistance,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Body Armour
BODY ARMOUR (STR/INT),SUFFIX,#% to Fire Resistance,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Body Armour
BODY ARMOUR (STR/INT),SUFFIX,#% to Lightning Resistance,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Body Armour
BODY ARMOUR (STR/INT),SUFFIX,#% faster start of Energy Shield Recharge,500,500,500,500,500,500,,,,,,,,Body Armour
BODY ARMOUR (STR/INT),SUFFIX,#% of Armour also applies to Elemental Damage,500,500,500,500,500,500,,,,,,,,Body Armour
BODY ARMOUR (STR/DEX),PREFIX,# to # Physical Thorns damage,1000,1000,1000,1000,1000,1000,1000,,,,,,,Body Armour
BODY ARMOUR (STR/DEX),PREFIX,#% increased Armour and Evasion,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Body Armour
BODY ARMOUR (STR/DEX),PREFIX,"# to Armour, # to Evasion Rating, #% increased Armour and Evasion",1000,1000,1000,1000,1000,1000,,,,,,,,Body Armour
BODY ARMOUR (STR/DEX),PREFIX,"#% increased Armour and Evasion, # to maximum Life",1000,1000,1000,1000,1000,1000,,,,,,,,Body Armour
BODY ARMOUR (STR/DEX),PREFIX,"# to Armour, # to Evasion Rating",1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Body Armour
BODY ARMOUR (STR/DEX),PREFIX,# to maximum Life,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,Body Armour
BODY ARMOUR (STR/DEX),PREFIX,# to Spirit,100,200,300,400,500,500,500,500,,,,,,Body Armour
BODY ARMOUR (STR/DEX),SUFFIX,# Life Regeneration per second,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,,Body Armour
BODY ARMOUR (STR/DEX),SUFFIX,#% reduced Attribute Requirements,900,900,900,900,900,,,,,,,,,Body Armour
BODY ARMOUR (STR/DEX),SUFFIX,#% reduced Duration of Bleeding on You,500,500,500,500,500,,,,,,,,,Body Armour
BODY ARMOUR (STR/DEX),SUFFIX,#% reduced Ignite Duration on you,500,500,500,500,500,,,,,,,,,Body Armour
BODY ARMOUR (STR/DEX),SUFFIX,#% reduced Poison Duration on you,500,500,500,500,500,,,,,,,,,Body Armour
BODY ARMOUR (STR/DEX),SUFFIX,# to Dexterity,500,500,500,500,500,500,500,500,,,,,,Body Armour
BODY ARMOUR (STR/DEX),SUFFIX,# to Strength,500,500,500,500,500,500,500,500,,,,,,Body Armour
BODY ARMOUR (STR/DEX),SUFFIX,# to Stun Threshold,800,800,800,800,800,800,800,800,800,800,,,,Body Armour
BODY ARMOUR (STR/DEX),SUFFIX,#% to Chaos Resistance,250,250,250,250,250,250,,,,,,,,Body Armour
BODY ARMOUR (STR/DEX),SUFFIX,#% to Cold Resistance,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Body Armour
BODY ARMOUR (STR/DEX),SUFFIX,#% to Fire Resistance,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Body Armour
BODY ARMOUR (STR/DEX),SUFFIX,#% to Lightning Resistance,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Body Armour
BODY ARMOUR (STR/DEX),SUFFIX,#% of Armour also applies to Elemental Damage,500,500,500,500,500,500,,,,,,,,Body Armour
BODY ARMOUR (STR/DEX),SUFFIX,Gain Deflection Rating equal to #% of Evasion Rating,500,500,500,500,500,500,,,,,,,,Body Armour
SHIELD (STR),PREFIX,# to # Physical Thorns damage,1000,1000,1000,1000,1000,1000,1000,,,,,,,Shield
SHIELD (STR),PREFIX,#% increased Armour,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Shield
SHIELD (STR),PREFIX,"#% increased Armour, # to Stun Threshold",1000,1000,1000,1000,1000,1000,,,,,,,,Shield
SHIELD (STR),PREFIX,#% increased Block chance,1000,1000,1000,,,,,,,,,,,Shield
SHIELD (STR),PREFIX,# to Armour,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,,,Shield
SHIELD (STR),PREFIX,# to maximum Life,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,,Shield
SHIELD (STR),SUFFIX,#% additional Physical Damage Reduction,800,800,800,800,800,,,,,,,,,Shield
SHIELD (STR),SUFFIX,#% reduced Attribute Requirements,800,800,800,800,800,,,,,,,,,Shield
SHIELD (STR),SUFFIX,# to Strength,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Shield
SHIELD (STR),SUFFIX,# to Stun Threshold,800,800,800,800,800,800,800,800,800,800,,,,Shield
SHIELD (STR),SUFFIX,#% to all Maximum Elemental Resistances,125,125,,,,,,,,,,,,Shield
SHIELD (STR),SUFFIX,#% to Chaos Resistance,250,250,250,250,250,250,,,,,,,,Shield
SHIELD (STR),SUFFIX,#% to Cold Resistance,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Shield
SHIELD (STR),SUFFIX,#% to Fire Resistance,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Shield
SHIELD (STR),SUFFIX,#% to Lightning Resistance,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Shield
SHIELD (STR),SUFFIX,#% to Maximum Chaos Resistance,125,125,125,,,,,,,,,,,Shield
SHIELD (STR),SUFFIX,#% to Maximum Cold Resistance,250,250,250,,,,,,,,,,,Shield
SHIELD (STR),SUFFIX,#% to Maximum Fire Resistance,250,250,250,,,,,,,,,,,Shield
SHIELD (STR),SUFFIX,#% to Maximum Lightning Resistance,250,250,250,,,,,,,,,,,Shield
SHIELD (STR),SUFFIX,#% of Armour also applies to Elemental Damage,1000,1000,1000,1000,1000,1000,,,,,,,,Shield
BUCKLER,PREFIX,# to # Physical Thorns damage,1000,1000,1000,1000,1000,1000,1000,,,,,,,Buckler
BUCKLER,PREFIX,#% increased Block chance,1000,1000,1000,,,,,,,,,,,Buckler
BUCKLER,PREFIX,#% increased Evasion Rating,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Buckler
BUCKLER,PREFIX,"#% increased Evasion Rating, # to Stun Threshold",1000,1000,1000,1000,1000,1000,,,,,,,,Buckler
BUCKLER,PREFIX,# to Evasion Rating,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,,,Buckler
BUCKLER,PREFIX,# to maximum Life,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,,Buckler
BUCKLER,SUFFIX,#% reduced Attribute Requirements,800,800,800,800,800,,,,,,,,,Buckler
BUCKLER,SUFFIX,# to Dexterity,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Buckler
BUCKLER,SUFFIX,# to Stun Threshold,800,800,800,800,800,800,800,800,800,800,,,,Buckler
BUCKLER,SUFFIX,#% to all Maximum Elemental Resistances,125,125,,,,,,,,,,,,Buckler
BUCKLER,SUFFIX,#% to Chaos Resistance,250,250,250,250,250,250,,,,,,,,Buckler
BUCKLER,SUFFIX,#% to Cold Resistance,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Buckler
BUCKLER,SUFFIX,#% to Fire Resistance,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Buckler
BUCKLER,SUFFIX,#% to Lightning Resistance,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Buckler
BUCKLER,SUFFIX,#% to Maximum Chaos Resistance,125,125,125,,,,,,,,,,,Buckler
BUCKLER,SUFFIX,#% to Maximum Cold Resistance,250,250,250,,,,,,,,,,,Buckler
BUCKLER,SUFFIX,#% to Maximum Fire Resistance,250,250,250,,,,,,,,,,,Buckler
BUCKLER,SUFFIX,#% to Maximum Lightning Resistance,250,250,250,,,,,,,,,,,Buckler
BUCKLER,SUFFIX,Gain Deflection Rating equal to #% of Evasion Rating,1000,1000,1000,1000,1000,1000,,,,,,,,Buckler
SHIELD (STR/INT),PREFIX,# to # Physical Thorns damage,1000,1000,1000,1000,1000,1000,1000,,,,,,,Shield
SHIELD (STR/INT),PREFIX,#% increased Armour and Energy Shield,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Shield
SHIELD (STR/INT),PREFIX,"#% increased Armour and Energy Shield, # to Stun Threshold",1000,1000,1000,1000,1000,1000,,,,,,,,Shield
SHIELD (STR/INT),PREFIX,#% increased Block chance,1000,1000,1000,,,,,,,,,,,Shield
SHIELD (STR/INT),PREFIX,"# to Armour, # to maximum Energy Shield",1000,1000,1000,1000,1000,1000,1000,,,,,,,Shield
SHIELD (STR/INT),PREFIX,# to maximum Life,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,,Shield
SHIELD (STR/INT),SUFFIX,#% reduced Attribute Requirements,800,800,800,800,800,,,,,,,,,Shield
SHIELD (STR/INT),SUFFIX,# to Intelligence,500,500,500,500,500,500,500,500,,,,,,Shield
SHIELD (STR/INT),SUFFIX,# to Strength,500,500,500,500,500,500,500,500,,,,,,Shield
SHIELD (STR/INT),SUFFIX,# to Stun Threshold,800,800,800,800,800,800,800,800,800,800,,,,Shield
SHIELD (STR/INT),SUFFIX,#% to all Elemental Resistances,800,800,800,800,800,800,,,,,,,,Shield
SHIELD (STR/INT),SUFFIX,#% to all Maximum Elemental Resistances,125,125,,,,,,,,,,,,Shield
SHIELD (STR/INT),SUFFIX,#% to Chaos Resistance,250,250,250,250,250,250,,,,,,,,Shield
SHIELD (STR/INT),SUFFIX,#% to Cold Resistance,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Shield
SHIELD (STR/INT),SUFFIX,#% to Fire Resistance,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Shield
SHIELD (STR/INT),SUFFIX,#% to Lightning Resistance,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Shield
SHIELD (STR/INT),SUFFIX,#% to Maximum Chaos Resistance,125,125,125,,,,,,,,,,,Shield
SHIELD (STR/INT),SUFFIX,#% to Maximum Cold Resistance,250,250,250,,,,,,,,,,,Shield
SHIELD (STR/INT),SUFFIX,#% to Maximum Fire Resistance,250,250,250,,,,,,,,,,,Shield
SHIELD (STR/INT),SUFFIX,#% to Maximum Lightning Resistance,250,250,250,,,,,,,,,,,Shield
SHIELD (STR/INT),SUFFIX,#% increased Energy Shield Recharge Rate,500,500,500,500,500,500,,,,,,,,Shield
SHIELD (STR/INT),SUFFIX,#% of Armour also applies to Elemental Damage,500,500,500,500,500,500,,,,,,,,Shield
SHIELD (STR/DEX),PREFIX,# to # Physical Thorns damage,1000,1000,1000,1000,1000,1000,1000,,,,,,,Shield
SHIELD (STR/DEX),PREFIX,#% increased Armour and Evasion,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Shield
SHIELD (STR/DEX),PREFIX,"#% increased Armour and Evasion, # to Stun Threshold",1000,1000,1000,1000,1000,1000,,,,,,,,Shield
SHIELD (STR/DEX),PREFIX,#% increased Block chance,1000,1000,1000,,,,,,,,,,,Shield
SHIELD (STR/DEX),PREFIX,"# to Armour, # to Evasion Rating",1000,1000,1000,1000,1000,1000,1000,,,,,,,Shield
SHIELD (STR/DEX),PREFIX,# to maximum Life,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,,Shield
SHIELD (STR/DEX),SUFFIX,#% reduced Attribute Requirements,800,800,800,800,800,,,,,,,,,Shield
SHIELD (STR/DEX),SUFFIX,# to Dexterity,500,500,500,500,500,500,500,500,,,,,,Shield
SHIELD (STR/DEX),SUFFIX,# to Strength,500,500,500,500,500,500,500,500,,,,,,Shield
SHIELD (STR/DEX),SUFFIX,# to Stun Threshold,800,800,800,800,800,800,800,800,800,800,,,,Shield
SHIELD (STR/DEX),SUFFIX,#% to all Maximum Elemental Resistances,125,125,,,,,,,,,,,,Shield
SHIELD (STR/DEX),SUFFIX,#% to Chaos Resistance,250,250,250,250,250,250,,,,,,,,Shield
SHIELD (STR/DEX),SUFFIX,#% to Cold Resistance,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Shield
SHIELD (STR/DEX),SUFFIX,#% to Fire Resistance,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Shield
SHIELD (STR/DEX),SUFFIX,#% to Lightning Resistance,1000,1000,1000,1000,1000,1000,1000,1000,,,,,,Shield
SHIELD (STR/DEX),SUFFIX,#% to Maximum Chaos Resistance,125,125,125,,,,,,,,,,,Shield
SHIELD (STR/DEX),SUFFIX,#% to Maximum Cold Resistance,250,250,250,,,,,,,,,,,Shield
SHIELD (STR/DEX),SUFFIX,#% to Maximum Fire Resistance,250,250,250,,,,,,,,,,,Shield
SHIELD (STR/DEX),SUFFIX,#% to Maximum Lightning Resistance,250,250,250,,,,,,,,,,,Shield
SHIELD (STR/DEX),SUFFIX,Hits against you have #% reduced Critical Damage Bonus,800,800,800,800,800,,,,,,,,,Shield
SHIELD (STR/DEX),SUFFIX,#% of Armour also applies to Elemental Damage,500,500,500,500,500,500,,,,,,,,Shield
SHIELD (STR/DEX),SUFFIX,Gain Deflection Rating equal to #% of Evasion Rating,500,500,500,500,500,500,,,,,,,,Shield
BELT,PREFIX,# to # Physical Thorns damage,1000,1000,1000,1000,1000,1000,1000,,,,,,,Belt
BELT,PREFIX,#% increased Charm Effect Duration,800,800,800,800,800,,,,,,,,,Belt
BELT,PREFIX,#% increased Flask Life Recovery rate,800,800,800,800,800,800,,,,,,,,Belt
BELT,PREFIX,#% increased Flask Mana Recovery rate,800,800,800,800,800,800,,,,,,,,Belt
BELT,PREFIX,# to Armour,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,,,Belt
BELT,PREFIX,# to maximum Life,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,,,,Belt
BELT,PREFIX,# to maximum Mana,1000,1000,1000,1000,1000,1000,1000,1000,1000,,,,,Belt
BELT,SUFFIX,# Life Regeneration per second,1000,1000,1000,1000,1000,1000,1000,1000,1000,,,,,Belt
